,sc_LOAD,sc_LOAD_24,sc_LOAD_168,LOAD,LOAD_24,LOAD_168,Temperature,Hour,Day,Month
2009-01-10 16:00:00,0.42956810631229236,0.4662790697674418,0.42674418604651165,115,128.0,114.0,59.48,16,5,1
2009-01-10 17:00:00,0.4380398671096345,0.49734219269102986,0.443687707641196,118,139.0,120.0,58.4,17,5,1
2009-01-10 18:00:00,0.4832225913621262,0.5820598006644518,0.5199335548172758,134,169.0,147.0,57.44,18,5,1
2009-01-10 19:00:00,0.5029900332225914,0.6413621262458472,0.5566445182724252,141,190.0,160.0,56.96,19,5,1
2009-01-10 20:00:00,0.49169435215946844,0.6583056478405316,0.5764119601328903,137,196.0,167.0,56.36,20,5,1
2009-01-10 21:00:00,0.4832225913621262,0.663953488372093,0.5820598006644518,134,198.0,169.0,56.44,21,5,1
2009-01-10 22:00:00,0.4662790697674418,0.663953488372093,0.5848837209302326,128,198.0,170.0,56.76,22,5,1
2009-01-10 23:00:00,0.443687707641196,0.6498338870431893,0.5707641196013289,120,193.0,165.0,56.56,23,5,1
2009-01-11 00:00:00,0.4182724252491694,0.6272425249169435,0.5538205980066445,111,185.0,159.0,56.48,0,6,1
2009-01-11 01:00:00,0.3956810631229236,0.6131229235880399,0.5340531561461794,103,180.0,152.0,56.44,1,6,1
2009-01-11 02:00:00,0.37873754152823924,0.6046511627906976,0.5255813953488372,97,177.0,149.0,56.12,2,6,1
2009-01-11 03:00:00,0.3730897009966777,0.6018272425249169,0.5284053156146179,95,176.0,150.0,55.96,3,6,1
2009-01-11 04:00:00,0.370265780730897,0.6046511627906976,0.5368770764119601,94,177.0,153.0,55.24,4,6,1
2009-01-11 05:00:00,0.370265780730897,0.6102990033222592,0.5481727574750831,94,179.0,157.0,54.44,5,6,1
2009-01-11 06:00:00,0.37873754152823924,0.6272425249169435,0.5594684385382059,97,185.0,161.0,53.44,6,6,1
2009-01-11 07:00:00,0.3956810631229236,0.6526578073089702,0.5735880398671096,103,194.0,166.0,53.08,7,6,1
2009-01-11 08:00:00,0.42392026578073083,0.675249169435216,0.5933554817275748,113,202.0,173.0,53.0,8,6,1
2009-01-11 09:00:00,0.4634551495016611,0.663953488372093,0.6159468438538206,127,198.0,181.0,53.4,9,6,1
2009-01-11 10:00:00,0.4832225913621262,0.6159468438538206,0.6074750830564785,134,181.0,178.0,53.76,10,6,1
2009-01-11 11:00:00,0.4662790697674418,0.5651162790697675,0.5679401993355482,128,163.0,164.0,54.12,11,6,1
2009-01-11 12:00:00,0.443687707641196,0.5199335548172758,0.5340531561461794,120,147.0,152.0,53.92,12,6,1
2009-01-11 13:00:00,0.443687707641196,0.4832225913621262,0.5171096345514951,120,134.0,146.0,53.52,13,6,1
2009-01-11 14:00:00,0.44651162790697674,0.45215946843853816,0.5029900332225914,121,123.0,141.0,53.04,14,6,1
2009-01-11 15:00:00,0.44651162790697674,0.4323920265780731,0.49169435215946844,121,116.0,137.0,52.64,15,6,1
2009-01-11 16:00:00,0.454983388704319,0.42956810631229236,0.486046511627907,124,115.0,135.0,51.6,16,6,1
2009-01-11 17:00:00,0.47475083056478407,0.4380398671096345,0.49169435215946844,131,118.0,137.0,50.16,17,6,1
2009-01-11 18:00:00,0.5227574750830565,0.4832225913621262,0.5312292358803986,148,134.0,151.0,48.52,18,6,1
2009-01-11 19:00:00,0.5453488372093023,0.5029900332225914,0.5453488372093023,156,141.0,156.0,47.0,19,6,1
2009-01-11 20:00:00,0.5538205980066445,0.49169435215946844,0.5368770764119601,159,137.0,153.0,46.08,20,6,1
2009-01-11 21:00:00,0.5538205980066445,0.4832225913621262,0.5227574750830565,159,134.0,148.0,44.68,21,6,1
2009-01-11 22:00:00,0.5397009966777409,0.4662790697674418,0.49451827242524915,154,128.0,138.0,43.64,22,6,1
2009-01-11 23:00:00,0.5114617940199335,0.443687707641196,0.4634551495016611,144,120.0,127.0,42.6,23,6,1
2009-01-12 00:00:00,0.486046511627907,0.4182724252491694,0.42956810631229236,135,111.0,115.0,41.2,0,0,1
2009-01-12 01:00:00,0.47475083056478407,0.3956810631229236,0.40132890365448504,131,103.0,105.0,39.48,1,0,1
2009-01-12 02:00:00,0.47192691029900335,0.37873754152823924,0.3900332225913621,130,97.0,101.0,38.0,2,0,1
2009-01-12 03:00:00,0.4803986710963455,0.3730897009966777,0.38438538205980066,133,95.0,99.0,36.96,3,0,1
2009-01-12 04:00:00,0.49169435215946844,0.370265780730897,0.38438538205980066,137,94.0,99.0,35.84,4,0,1
2009-01-12 05:00:00,0.5142857142857142,0.370265780730897,0.3956810631229236,145,94.0,103.0,35.0,5,0,1
2009-01-12 06:00:00,0.5651162790697675,0.37873754152823924,0.42674418604651165,163,97.0,114.0,34.32,6,0,1
2009-01-12 07:00:00,0.6441860465116279,0.3956810631229236,0.48887043189368773,191,103.0,136.0,33.28,7,0,1
2009-01-12 08:00:00,0.6583056478405316,0.42392026578073083,0.49169435215946844,196,113.0,137.0,33.36,8,0,1
2009-01-12 09:00:00,0.6187707641196013,0.4634551495016611,0.4662790697674418,182,127.0,128.0,36.56,9,0,1
2009-01-12 10:00:00,0.5735880398671096,0.4832225913621262,0.4578073089700997,166,134.0,125.0,39.48,10,0,1
2009-01-12 11:00:00,0.5368770764119601,0.4662790697674418,0.44651162790697674,153,128.0,121.0,41.36,11,0,1
2009-01-12 12:00:00,0.5086378737541528,0.443687707641196,0.4323920265780731,143,120.0,116.0,42.92,12,0,1
2009-01-12 13:00:00,0.4832225913621262,0.443687707641196,0.4210963455149501,134,120.0,112.0,44.44,13,0,1
2009-01-12 14:00:00,0.4634551495016611,0.44651162790697674,0.40697674418604646,127,121.0,107.0,44.92,14,0,1
2009-01-12 15:00:00,0.45215946843853816,0.44651162790697674,0.40132890365448504,123,121.0,105.0,45.72,15,0,1
2009-01-12 16:00:00,0.454983388704319,0.454983388704319,0.40415282392026575,124,124.0,106.0,45.64,16,0,1
2009-01-12 17:00:00,0.49169435215946844,0.47475083056478407,0.42674418604651165,137,131.0,114.0,43.52,17,0,1
2009-01-12 18:00:00,0.5877076411960133,0.5227574750830565,0.4832225913621262,171,148.0,134.0,39.84,18,0,1
2009-01-12 19:00:00,0.6583056478405316,0.5453488372093023,0.5114617940199335,196,156.0,144.0,37.28,19,0,1
2009-01-12 20:00:00,0.675249169435216,0.5538205980066445,0.5086378737541528,202,159.0,143.0,36.0,20,0,1
2009-01-12 21:00:00,0.6837209302325582,0.5538205980066445,0.5001661129568106,205,159.0,140.0,35.44,21,0,1
2009-01-12 22:00:00,0.663953488372093,0.5397009966777409,0.47475083056478407,198,154.0,131.0,34.76,22,0,1
2009-01-12 23:00:00,0.6300664451827243,0.5114617940199335,0.4408637873754153,186,144.0,119.0,33.92,23,0,1
2009-01-13 00:00:00,0.5990033222591362,0.486046511627907,0.40697674418604646,175,135.0,107.0,33.72,0,1,1
2009-01-13 01:00:00,0.5820598006644518,0.47475083056478407,0.3872093023255814,169,131.0,100.0,33.76,1,1,1
2009-01-13 02:00:00,0.5764119601328903,0.47192691029900335,0.38156146179401995,167,130.0,98.0,33.72,2,1,1
2009-01-13 03:00:00,0.5764119601328903,0.4803986710963455,0.38156146179401995,167,133.0,98.0,34.28,3,1,1
2009-01-13 04:00:00,0.5707641196013289,0.49169435215946844,0.3872093023255814,165,137.0,100.0,34.48,4,1,1
2009-01-13 05:00:00,0.5764119601328903,0.5142857142857142,0.4098006644518273,167,145.0,108.0,34.76,5,1,1
2009-01-13 06:00:00,0.6074750830564785,0.5651162790697675,0.443687707641196,178,163.0,120.0,35.28,6,1,1
2009-01-13 07:00:00,0.6696013289036545,0.6441860465116279,0.5199335548172758,200,191.0,147.0,35.68,7,1,1
2009-01-13 08:00:00,0.663953488372093,0.6583056478405316,0.5453488372093023,198,196.0,156.0,36.08,8,1,1
2009-01-13 09:00:00,0.6244186046511628,0.6187707641196013,0.5171096345514951,184,182.0,146.0,37.08,9,1,1
2009-01-13 10:00:00,0.6074750830564785,0.5735880398671096,0.5199335548172758,178,166.0,147.0,38.8,10,1,1
2009-01-13 11:00:00,0.5933554817275748,0.5368770764119601,0.5199335548172758,173,153.0,147.0,40.12,11,1,1
2009-01-13 12:00:00,0.5848837209302326,0.5086378737541528,0.5171096345514951,170,143.0,146.0,40.96,12,1,1
2009-01-13 13:00:00,0.5764119601328903,0.4832225913621262,0.5142857142857142,167,134.0,145.0,41.96,13,1,1
2009-01-13 14:00:00,0.5707641196013289,0.4634551495016611,0.5029900332225914,165,127.0,141.0,42.52,14,1,1
2009-01-13 15:00:00,0.5651162790697675,0.45215946843853816,0.49734219269102986,163,123.0,139.0,42.84,15,1,1
2009-01-13 16:00:00,0.5764119601328903,0.454983388704319,0.5058139534883721,167,124.0,142.0,42.6,16,1,1
2009-01-13 17:00:00,0.6018272425249169,0.49169435215946844,0.5312292358803986,176,137.0,151.0,41.96,17,1,1
2009-01-13 18:00:00,0.6470099667774086,0.5877076411960133,0.5792358803986711,192,171.0,168.0,39.68,18,1,1
2009-01-13 19:00:00,0.6667774086378738,0.6583056478405316,0.5877076411960133,199,196.0,171.0,38.28,19,1,1
2009-01-13 20:00:00,0.6696013289036545,0.675249169435216,0.5792358803986711,200,202.0,168.0,37.2,20,1,1
2009-01-13 21:00:00,0.6611295681063123,0.6837209302325582,0.5679401993355482,197,205.0,164.0,37.0,21,1,1
2009-01-13 22:00:00,0.6441860465116279,0.663953488372093,0.5425249169435216,191,198.0,155.0,36.68,22,1,1
2009-01-13 23:00:00,0.6187707641196013,0.6300664451827243,0.5058139534883721,182,186.0,142.0,35.56,23,1,1
2009-01-14 00:00:00,0.5933554817275748,0.5990033222591362,0.46910299003322253,173,175.0,129.0,34.76,0,2,1
2009-01-14 01:00:00,0.5792358803986711,0.5820598006644518,0.4380398671096345,168,169.0,118.0,34.16,1,2,1
2009-01-14 02:00:00,0.5820598006644518,0.5764119601328903,0.4210963455149501,169,167.0,112.0,33.44,2,2,1
2009-01-14 03:00:00,0.5848837209302326,0.5764119601328903,0.4098006644518273,170,167.0,108.0,32.72,3,2,1
2009-01-14 04:00:00,0.5961794019933555,0.5707641196013289,0.40415282392026575,174,165.0,106.0,31.56,4,2,1
2009-01-14 05:00:00,0.6187707641196013,0.5764119601328903,0.40697674418604646,182,167.0,107.0,30.88,5,2,1
2009-01-14 06:00:00,0.6696013289036545,0.6074750830564785,0.42956810631229236,200,178.0,115.0,29.84,6,2,1
2009-01-14 07:00:00,0.748671096345515,0.6696013289036545,0.4775747508305648,228,200.0,132.0,29.12,7,2,1
2009-01-14 08:00:00,0.7514950166112957,0.663953488372093,0.46910299003322253,229,198.0,129.0,28.6,8,2,1
2009-01-14 09:00:00,0.6921926910299003,0.6244186046511628,0.42956810631229236,208,184.0,115.0,31.92,9,2,1
2009-01-14 10:00:00,0.6441860465116279,0.6074750830564785,0.4182724252491694,191,178.0,111.0,34.32,10,2,1
2009-01-14 11:00:00,0.6046511627906976,0.5933554817275748,0.4154485049833887,177,173.0,110.0,36.08,11,2,1
2009-01-14 12:00:00,0.5679401993355482,0.5848837209302326,0.4154485049833887,164,170.0,110.0,37.84,12,2,1
2009-01-14 13:00:00,0.5368770764119601,0.5764119601328903,0.4154485049833887,153,167.0,110.0,40.16,13,2,1
2009-01-14 14:00:00,0.5114617940199335,0.5707641196013289,0.4098006644518273,144,165.0,108.0,41.36,14,2,1
2009-01-14 15:00:00,0.49734219269102986,0.5651162790697675,0.40697674418604646,139,163.0,107.0,42.2,15,2,1
2009-01-14 16:00:00,0.5001661129568106,0.5764119601328903,0.4098006644518273,140,167.0,108.0,42.48,16,2,1
2009-01-14 17:00:00,0.5425249169435216,0.6018272425249169,0.4352159468438538,155,176.0,117.0,40.96,17,2,1
2009-01-14 18:00:00,0.6413621262458472,0.6470099667774086,0.48887043189368773,190,192.0,136.0,38.04,18,2,1
2009-01-14 19:00:00,0.7119601328903654,0.6667774086378738,0.5029900332225914,215,199.0,141.0,36.2,19,2,1
2009-01-14 20:00:00,0.7289036544850499,0.6696013289036545,0.4775747508305648,221,200.0,132.0,35.48,20,2,1
2009-01-14 21:00:00,0.7317275747508306,0.6611295681063123,0.49451827242524915,222,197.0,138.0,34.88,21,2,1
2009-01-14 22:00:00,0.7119601328903654,0.6441860465116279,0.5058139534883721,215,191.0,142.0,34.28,22,2,1
2009-01-14 23:00:00,0.6780730897009967,0.6187707641196013,0.49734219269102986,203,182.0,139.0,34.8,23,2,1
2009-01-15 00:00:00,0.6413621262458472,0.5933554817275748,0.4803986710963455,190,173.0,133.0,35.72,0,3,1
2009-01-15 01:00:00,0.6215946843853821,0.5792358803986711,0.46910299003322253,183,168.0,129.0,35.0,1,3,1
2009-01-15 02:00:00,0.6131229235880399,0.5820598006644518,0.4662790697674418,180,169.0,128.0,35.24,2,3,1
2009-01-15 03:00:00,0.6102990033222592,0.5848837209302326,0.46910299003322253,179,170.0,129.0,35.2,3,3,1
2009-01-15 04:00:00,0.6159468438538206,0.5961794019933555,0.486046511627907,181,174.0,135.0,34.32,4,3,1
2009-01-15 05:00:00,0.632890365448505,0.6187707641196013,0.5058139534883721,187,182.0,142.0,34.08,5,3,1
2009-01-15 06:00:00,0.675249169435216,0.6696013289036545,0.5481727574750831,202,200.0,157.0,33.16,6,3,1
2009-01-15 07:00:00,0.7430232558139535,0.748671096345515,0.6244186046511628,226,228.0,184.0,32.88,7,3,1
2009-01-15 08:00:00,0.737375415282392,0.7514950166112957,0.6300664451827243,224,229.0,186.0,33.04,8,3,1
2009-01-15 09:00:00,0.6724252491694352,0.6921926910299003,0.5877076411960133,201,208.0,171.0,36.32,9,3,1
2009-01-15 10:00:00,0.6159468438538206,0.6441860465116279,0.5651162790697675,181,191.0,163.0,39.48,10,3,1
2009-01-15 11:00:00,0.5735880398671096,0.6046511627906976,0.5481727574750831,166,177.0,157.0,41.28,11,3,1
2009-01-15 12:00:00,0.5425249169435216,0.5679401993355482,0.5340531561461794,155,164.0,152.0,42.24,12,3,1
2009-01-15 13:00:00,0.5171096345514951,0.5368770764119601,0.5255813953488372,146,153.0,149.0,42.52,13,3,1
2009-01-15 14:00:00,0.5029900332225914,0.5114617940199335,0.5086378737541528,141,144.0,143.0,42.48,14,3,1
2009-01-15 15:00:00,0.49734219269102986,0.49734219269102986,0.48887043189368773,139,139.0,136.0,41.76,15,3,1
2009-01-15 16:00:00,0.5142857142857142,0.5001661129568106,0.4803986710963455,145,140.0,133.0,40.32,16,3,1
2009-01-15 17:00:00,0.5707641196013289,0.5425249169435216,0.5086378737541528,165,155.0,143.0,37.56,17,3,1
2009-01-15 18:00:00,0.6780730897009967,0.6413621262458472,0.5792358803986711,203,190.0,168.0,34.24,18,3,1
2009-01-15 19:00:00,0.7514950166112957,0.7119601328903654,0.6215946843853821,229,215.0,183.0,31.8,19,3,1
2009-01-15 20:00:00,0.779734219269103,0.7289036544850499,0.6300664451827243,239,221.0,186.0,29.8,20,3,1
2009-01-15 21:00:00,0.7938538205980067,0.7317275747508306,0.632890365448505,244,222.0,187.0,28.0,21,3,1
2009-01-15 22:00:00,0.7882059800664452,0.7119601328903654,0.6244186046511628,242,215.0,184.0,26.6,22,3,1
2009-01-15 23:00:00,0.7684385382059801,0.6780730897009967,0.6018272425249169,235,203.0,176.0,24.92,23,3,1
2009-01-16 00:00:00,0.748671096345515,0.6413621262458472,0.5764119601328903,228,190.0,167.0,23.84,0,4,1
2009-01-16 01:00:00,0.7430232558139535,0.6215946843853821,0.5651162790697675,226,183.0,163.0,22.44,1,4,1
2009-01-16 02:00:00,0.748671096345515,0.6131229235880399,0.5679401993355482,228,180.0,164.0,21.2,2,4,1
2009-01-16 03:00:00,0.7599667774086379,0.6102990033222592,0.5764119601328903,232,179.0,167.0,20.28,3,4,1
2009-01-16 04:00:00,0.779734219269103,0.6159468438538206,0.590531561461794,239,181.0,172.0,18.96,4,4,1
2009-01-16 05:00:00,0.8107973421926911,0.632890365448505,0.6187707641196013,250,187.0,182.0,18.24,5,4,1
2009-01-16 06:00:00,0.8644518272425249,0.675249169435216,0.6667774086378738,269,202.0,199.0,17.08,6,4,1
2009-01-16 07:00:00,0.926578073089701,0.7430232558139535,0.7458471760797343,291,226.0,227.0,16.24,7,4,1
2009-01-16 08:00:00,0.926578073089701,0.737375415282392,0.7514950166112957,291,224.0,229.0,16.48,8,4,1
2009-01-16 09:00:00,0.8729235880398671,0.6724252491694352,0.6893687707641196,272,201.0,207.0,18.6,9,4,1
2009-01-16 10:00:00,0.8418604651162791,0.6159468438538206,0.6385382059800665,261,181.0,189.0,20.88,10,4,1
2009-01-16 11:00:00,0.7995016611295681,0.5735880398671096,0.590531561461794,246,166.0,172.0,22.68,11,4,1
2009-01-16 12:00:00,0.7627906976744186,0.5425249169435216,0.5509966777408638,233,155.0,158.0,23.92,12,4,1
2009-01-16 13:00:00,0.7260797342192691,0.5171096345514951,0.5114617940199335,220,146.0,144.0,25.56,13,4,1
2009-01-16 14:00:00,0.695016611295681,0.5029900332225914,0.4832225913621262,209,141.0,134.0,26.56,14,4,1
2009-01-16 15:00:00,0.6808970099667774,0.49734219269102986,0.4662790697674418,204,139.0,128.0,27.04,15,4,1
2009-01-16 16:00:00,0.6865448504983389,0.5142857142857142,0.4662790697674418,206,145.0,128.0,26.64,16,4,1
2009-01-16 17:00:00,0.737375415282392,0.5707641196013289,0.49734219269102986,224,165.0,139.0,25.24,17,4,1
2009-01-16 18:00:00,0.8362126245847177,0.6780730897009967,0.5820598006644518,259,203.0,169.0,23.72,18,4,1
2009-01-16 19:00:00,0.8785714285714286,0.7514950166112957,0.6413621262458472,274,229.0,190.0,23.12,19,4,1
2009-01-16 20:00:00,0.8842192691029901,0.779734219269103,0.6583056478405316,276,239.0,196.0,22.72,20,4,1
2009-01-16 21:00:00,0.8842192691029901,0.7938538205980067,0.663953488372093,276,244.0,198.0,21.88,21,4,1
2009-01-16 22:00:00,0.8700996677740864,0.7882059800664452,0.663953488372093,271,242.0,198.0,20.68,22,4,1
2009-01-16 23:00:00,0.8559800664451828,0.7684385382059801,0.6498338870431893,266,235.0,193.0,19.44,23,4,1
2009-01-17 00:00:00,0.8446843853820598,0.748671096345515,0.6272425249169435,262,228.0,185.0,18.0,0,5,1
2009-01-17 01:00:00,0.8390365448504984,0.7430232558139535,0.6131229235880399,260,226.0,180.0,16.8,1,5,1
2009-01-17 02:00:00,0.8503322259136212,0.748671096345515,0.6046511627906976,264,228.0,177.0,15.8,2,5,1
2009-01-17 03:00:00,0.8700996677740864,0.7599667774086379,0.6018272425249169,271,232.0,176.0,14.88,3,5,1
2009-01-17 04:00:00,0.8870431893687708,0.779734219269103,0.6046511627906976,277,239.0,177.0,14.24,4,5,1
2009-01-17 05:00:00,0.9039867109634552,0.8107973421926911,0.6102990033222592,283,250.0,179.0,13.56,5,5,1
2009-01-17 06:00:00,0.926578073089701,0.8644518272425249,0.6272425249169435,291,269.0,185.0,12.64,6,5,1
2009-01-17 07:00:00,0.9463455149501662,0.926578073089701,0.6526578073089702,298,291.0,194.0,12.68,7,5,1
2009-01-17 08:00:00,0.9519933554817276,0.926578073089701,0.675249169435216,300,291.0,202.0,14.28,8,5,1
2009-01-17 09:00:00,0.9378737541528239,0.8729235880398671,0.663953488372093,295,272.0,198.0,18.24,9,5,1
2009-01-17 10:00:00,0.8842192691029901,0.8418604651162791,0.6159468438538206,276,261.0,181.0,22.12,10,5,1
2009-01-17 11:00:00,0.8305647840531561,0.7995016611295681,0.5651162790697675,257,246.0,163.0,25.2,11,5,1
2009-01-17 12:00:00,0.7684385382059801,0.7627906976744186,0.5199335548172758,235,233.0,147.0,27.64,12,5,1
2009-01-17 13:00:00,0.7147840531561462,0.7260797342192691,0.4832225913621262,216,220.0,134.0,29.32,13,5,1
2009-01-17 14:00:00,0.6696013289036545,0.695016611295681,0.45215946843853816,200,209.0,123.0,31.16,14,5,1
2009-01-17 15:00:00,0.6413621262458472,0.6808970099667774,0.4323920265780731,190,204.0,116.0,32.12,15,5,1
2009-01-17 16:00:00,0.6441860465116279,0.6865448504983389,0.42956810631229236,191,206.0,115.0,32.52,16,5,1
2009-01-17 17:00:00,0.6808970099667774,0.737375415282392,0.4380398671096345,204,224.0,118.0,31.64,17,5,1
2009-01-17 18:00:00,0.7571428571428571,0.8362126245847177,0.4832225913621262,231,259.0,134.0,29.8,18,5,1
2009-01-17 19:00:00,0.8023255813953488,0.8785714285714286,0.5029900332225914,247,274.0,141.0,29.16,19,5,1
2009-01-17 20:00:00,0.8051495016611296,0.8842192691029901,0.49169435215946844,248,276.0,137.0,28.88,20,5,1
2009-01-17 21:00:00,0.7966777408637874,0.8842192691029901,0.4832225913621262,245,276.0,134.0,29.0,21,5,1
2009-01-17 22:00:00,0.7825581395348837,0.8700996677740864,0.4662790697674418,240,271.0,128.0,29.32,22,5,1
2009-01-17 23:00:00,0.7543189368770764,0.8559800664451828,0.443687707641196,230,266.0,120.0,29.72,23,5,1
2009-01-18 00:00:00,0.7232558139534884,0.8446843853820598,0.4182724252491694,219,262.0,111.0,30.36,0,6,1
2009-01-18 01:00:00,0.6921926910299003,0.8390365448504984,0.3956810631229236,208,260.0,103.0,31.24,1,6,1
2009-01-18 02:00:00,0.675249169435216,0.8503322259136212,0.37873754152823924,202,264.0,97.0,31.92,2,6,1
2009-01-18 03:00:00,0.6667774086378738,0.8700996677740864,0.3730897009966777,199,271.0,95.0,32.76,3,6,1
2009-01-18 04:00:00,0.6611295681063123,0.8870431893687708,0.370265780730897,197,277.0,94.0,33.52,4,6,1
2009-01-18 05:00:00,0.6583056478405316,0.9039867109634552,0.370265780730897,196,283.0,94.0,34.0,5,6,1
2009-01-18 06:00:00,0.663953488372093,0.926578073089701,0.37873754152823924,198,291.0,97.0,34.76,6,6,1
2009-01-18 07:00:00,0.6780730897009967,0.9463455149501662,0.3956810631229236,203,298.0,103.0,35.36,7,6,1
2009-01-18 08:00:00,0.7034883720930233,0.9519933554817276,0.42392026578073083,212,300.0,113.0,35.88,8,6,1
2009-01-18 09:00:00,0.7401993355481727,0.9378737541528239,0.4634551495016611,225,295.0,127.0,37.08,9,6,1
2009-01-18 10:00:00,0.7458471760797343,0.8842192691029901,0.4832225913621262,227,276.0,134.0,38.44,10,6,1
2009-01-18 11:00:00,0.7147840531561462,0.8305647840531561,0.4662790697674418,216,257.0,128.0,39.92,11,6,1
2009-01-18 12:00:00,0.6808970099667774,0.7684385382059801,0.443687707641196,204,235.0,120.0,40.32,12,6,1
2009-01-18 13:00:00,0.6667774086378738,0.7147840531561462,0.443687707641196,199,216.0,120.0,40.84,13,6,1
2009-01-18 14:00:00,0.6554817275747509,0.6696013289036545,0.44651162790697674,195,200.0,121.0,40.76,14,6,1
2009-01-18 15:00:00,0.6498338870431893,0.6413621262458472,0.44651162790697674,193,190.0,121.0,41.24,15,6,1
2009-01-18 16:00:00,0.6413621262458472,0.6441860465116279,0.454983388704319,190,191.0,124.0,41.72,16,6,1
2009-01-18 17:00:00,0.6413621262458472,0.6808970099667774,0.47475083056478407,190,204.0,131.0,41.44,17,6,1
